productId,name,subType,rarity,printing,marketPrice,lowPrice,highPrice,lastUpdated
592944,Test Tiger (Platinum Secret Rare),1st Edition,,,2.12,0.85,9.99,
592945,Test Tiger (Quarter Century Secret Rare),1st Edition,,,8.4,6.0,19.99,
592946,Yubel - Terror Incarnate (Platinum Secret Rare),1st Edition,,,1.02,0.45,9.99,
592947,Yubel - Terror Incarnate (Quarter Century Secret Rare),1st Edition,,,14.55,14.49,50.0,
592948,Yubel - The Ultimate Nightmare (Platinum Secret Rare),1st Edition,,,0.7,0.43,9.99,
592949,Yubel - The Ultimate Nightmare (Quarter Century Secret Rare),1st Edition,,,8.5,8.0,28.6,
592950,Cyber Valley (Platinum Secret Rare),1st Edition,,,1.14,1.0,19.99,
592951,Cyber Valley (Quarter Century Secret Rare),1st Edition,,,9.44,7.92,50.0,
592952,Elemental HERO Prisma (Platinum Secret Rare),1st Edition,,,1.4,1.0,10.0,
592953,Elemental HERO Prisma (Quarter Century Secret Rare),1st Edition,,,16.2,14.29,100.0,
592954,Caius the Shadow Monarch (Platinum Secret Rare),1st Edition,,,7.26,5.81,16.69,
592955,Caius the Shadow Monarch (Quarter Century Secret Rare),1st Edition,,,55.34,52.57,249.98,
592956,Fossil Dyna Pachycephalo (Platinum Secret Rare),1st Edition,,,3.38,2.38,9.99,
592957,Fossil Dyna Pachycephalo (Quarter Century Secret Rare),1st Edition,,,30.09,23.68,59.99,
592958,Judgment Dragon (Platinum Secret Rare),1st Edition,,,2.51,1.62,14.99,
592959,Judgment Dragon (Quarter Century Secret Rare),1st Edition,,,28.69,27.83,99.99,
592960,Substitoad (Platinum Secret Rare),1st Edition,,,6.15,4.0,12.99,
592961,Substitoad (Quarter Century Secret Rare),1st Edition,,,21.98,16.0,59.5,
592962,Gladiator Beast Gyzarus (Platinum Secret Rare),1st Edition,,,0.87,0.52,19.99,
592963,Gladiator Beast Gyzarus (Quarter Century Secret Rare),1st Edition,,,8.96,8.4,45.0,
592964,Junk Synchron (Platinum Secret Rare),1st Edition,,,2.46,1.62,19.99,
592965,Junk Synchron (Quarter Century Secret Rare),1st Edition,,,25.38,23.99,75.0,
592966,Colossal Fighter (Platinum Secret Rare),1st Edition,,,1.17,0.95,19.99,
592967,Colossal Fighter (Quarter Century Secret Rare),1st Edition,,,16.13,14.35,75.99,
592968,Krebons (Platinum Secret Rare),1st Edition,,,1.08,0.75,9.85,
592969,Krebons (Quarter Century Secret Rare),1st Edition,,,7.89,6.92,20.0,
592970,Goyo Guardian (Platinum Secret Rare),1st Edition,,,1.24,0.9,19.99,
592971,Goyo Guardian (Quarter Century Secret Rare),1st Edition,,,10.92,9.5,74.95,
592972,Geartown (Platinum Secret Rare),1st Edition,,,0.99,0.49,14.99,
592973,Geartown (Quarter Century Secret Rare),1st Edition,,,8.47,5.15,40.0,
592974,Kunai with Chain (Platinum Secret Rare),1st Edition,,,0.48,0.15,9.88,
592975,Kunai with Chain (Quarter Century Secret Rare),1st Edition,,,3.42,2.62,21.95,
592976,Zombie World (Platinum Secret Rare),1st Edition,,,0.94,0.51,9.99,
592977,Zombie World (Quarter Century Secret Rare),1st Edition,,,14.61,24.95,55.0,
592978,Thunder King Rai-Oh (Platinum Secret Rare),1st Edition,,,5.01,4.01,24.99,
592979,Thunder King Rai-Oh (Quarter Century Secret Rare),1st Edition,,,34.9,26.33,99.99,
592980,Plaguespreader Zombie (Platinum Secret Rare),1st Edition,,,2.23,0.99,9.99,
592981,Plaguespreader Zombie (Quarter Century Secret Rare),1st Edition,,,11.85,10.0,49.95,
592982,The White Stone of Legend (Platinum Secret Rare),1st Edition,,,0.66,0.25,12.99,
592983,The White Stone of Legend (Quarter Century Secret Rare),1st Edition,,,11.2,11.76,39.99,
